OrderId,StopSequenceNumber,CargoChangeSequenceNumber,CargoChangeType,GeneralDescription,Weight,TruckNumber,TrailerNumber,Driver1Name,Driver2Name
000000000134,8,1,Hook,ISystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6684.29,214960353794,123912780457,Janice E. Smith,
000000000134,8,2,Drop,TSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4056.95,255910092049,441999522806,George O'Toole,
000000000134,9,1,Drop,GSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8734.32,723037072127,,Oliver Thompson,
000000000135,2,1,Load,PSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],9321.58,,937175488273,Velma J. Edwards Ramakrishnan,
000000000135,3,1,Drop,NSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4264.08,676356429397,,Samuel Perry,
000000000135,4,1,Drop,BSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],9640.8,,367601904935,Nancy Irvin,
000000000135,6,1,Load,WSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6527.36,229710640188,125344102263,Harriet Kern,
000000000135,6,2,Drop,WSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3095.24,663134385751,,William C. Quasnoy,
000000000135,7,1,Drop,KSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2175.33,118212724503,592137718623,William Grimes,
000000000135,8,1,Drop,QSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],7234.48,275278477484,211140009899,Yancey X. O'Toole,
000000000136,2,1,Load,ESystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3713.38,654298581639,617837510958,Kevin Covington,
000000000136,3,1,Drop,WSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3886.66,58772422115,,Xaviera Underwood,
000000000136,4,1,Drop,quilts,9977.06,537323046676,224579277656,Louise Nelson,
000000000136,5,1,Unload,radium,366.28,57370027095,945700016768,Kevin Ramakrishnan-Thompson,
000000000136,6,1,Drop,DSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3876.04,,740244213322,Charles Mitchell-Lewis,
000000000136,7,1,Unload,ISystem.Linq.Enumerable+EnumerablePartition`1[System.Char],1118.22,,,Ulysses Lewis,
000000000137,2,1,Hook,DSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8611.46,278631357791,723780738782,Tammy W. Perry-Edwards,
000000000137,4,1,Load,QSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3037.98,,733719367361,Eduardo P. French,
000000000137,5,1,Hook,lobsters,3568.29,321251626465,775607425180,Eduardo U. Velazquez,
000000000137,6,1,Hook,ISystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2713.03,990501148443,,Samuel French,
000000000137,6,2,Unload,ESystem.Linq.Enumerable+EnumerablePartition`1[System.Char],107.86,,,Velma Irvin,
000000000137,7,1,Unload,XSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3481.16,393078652320,137211583829,Louise G. Kern-Edwards,
000000000138,2,1,Load,YSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],5593.72,,390171758351,Yancey S. Williams,
000000000138,3,1,Drop,CSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],470.75,176809519386,153081353500,Alfred Underwood-Kern,
000000000138,4,1,Hook,TSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2377.73,833323359133,365415395928,Nancy I. Underwood,
000000000138,4,2,Unload,ESystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6787.8,476505062934,273841282084,Charles Perry-Mitchell,
000000000138,7,1,Unload,VSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],941.8,,263544410257,Danielle Benitez,
000000000138,8,1,Unload,LSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],418.28,,136880141360,Quincy Thompson,
000000000138,9,1,Unload,HSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3173.73,808007914155,,Danielle T. Underwood-Covington,
000000000139,2,1,Hook,MSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],1673.88,338857244307,540241356767,Alfred Xing,
000000000139,3,1,Unload,USystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2960.34,848544321293,788155647789,Yancey R. Williams,
000000000139,4,1,Load,SSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4010.25,,8677574578,Betty P. Benitez,
000000000139,4,2,Unload,SSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4967.18,,884656981052,Patricia W. Grimes,
000000000139,5,1,Load,RSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4291.87,697325879499,611135915065,Danielle M. Quasnoy,
000000000139,5,2,Unload,jogging pants,7297.55,644203008985,281275951528,Francis C. Benitez,
000000000139,6,1,Hook,XSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3290.18,,57191466612,Xaviera Quasnoy,
000000000139,6,2,Drop,ISystem.Linq.Enumerable+EnumerablePartition`1[System.Char],300.3,819247980850,559996578072,Charles W. Underwood,
000000000139,7,1,Hook,apples,926.12,330030403691,788980252660,Mitchell Quasnoy,
000000000139,7,2,Unload,Caesar salad mix,9481.78,,,Danielle Yarbrough,
000000000139,9,1,Drop,BSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6504.44,,,Yancey Ramakrishnan,
000000000139,10,1,Load,ASystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6021.61,971784576464,51958503262,Xaviera Perry,
000000000139,10,2,Unload,ASystem.Linq.Enumerable+EnumerablePartition`1[System.Char],7390.66,277793359577,,George Thompson,
000000000139,11,1,Unload,MSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],1421.15,356479919148,672646874101,Charles R. Benitez,Francis N. Grimes
000000000140,2,1,Load,LSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8277.48,298587266689,394224426174,Patricia H. Dawson,
000000000140,6,1,Drop,USystem.Linq.Enumerable+EnumerablePartition`1[System.Char],989.94,62564375692,,Patricia D. French,
000000000141,2,1,Hook,CSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],1215.03,78817154681,750816264659,Patricia Irvin,
000000000141,3,1,Unload,SSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6862.06,808356052745,921388557513,Janice L. Benitez,
000000000141,4,1,Load,CSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2777.29,455073064349,582166447108,Quincy L. Xing,
000000000141,4,2,Drop,ASystem.Linq.Enumerable+EnumerablePartition`1[System.Char],374.26,628912993936,123763960929,William S. Underwood,
000000000141,5,1,Load,RSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4570.96,992318381438,327646684654,Oliver L. Xing,
000000000141,5,2,Drop,OSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3000.32,,602197501950,George M. Dawson,
000000000141,6,1,Unload,RSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8411.68,250761581561,,Ulysses S. Grimes,
000000000141,7,1,Drop,yoyos,7894.95,676808311562,268231829432,Oliver Williams,
000000000141,8,1,Drop,gold,6937.7,28393122724,96120813953,Harriet Anderson,
000000000141,9,1,Hook,KSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],902.69,,,Alfred Q. Quasnoy,
000000000141,9,2,Unload,YSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3174.65,400701846573,,Betty Harrison,
000000000141,10,1,Drop,LSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],9021.8,,768396139055,Eduardo W. Perry-Quasnoy,
000000000142,2,1,Load,SSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],7005.73,577205957069,75771361682,Betty Lewis,
000000000142,3,1,Load,XSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8003.34,530269474573,546032933784,George Irvin-Xing,Betty W. Edwards
000000000142,3,2,Drop,OSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6872.19,600076035994,910467223131,Francis J. Velazquez,
000000000142,4,1,Hook,CSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6082.49,997260057807,,Velma Jackson,
000000000142,4,2,Unload,jogging pants,9847.52,79784464981,225860246849,George F. French,
000000000142,5,1,Load,SSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],5421.02,254548270297,442833919978,Velma Velazquez,
000000000142,5,2,Unload,MSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4815.58,837819839180,776939958918,Patricia Xing,
000000000142,6,1,Unload,XSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],9632.04,,723991648184,Alfred X. Anderson,
000000000143,2,1,Hook,OSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3448.53,498680543428,648653351575,Yancey French,
000000000143,3,1,Hook,DSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2970.02,917978788860,,Velma O'Toole,
000000000143,3,2,Unload,BSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],758.05,341522496925,780365880229,William G. Perry,
000000000143,4,1,Load,lobsters,2510.99,,878355253228,Velma Quasnoy,
000000000143,5,1,Load,dogfood,513.65,849946675042,995033275024,Quincy Harrison,
000000000143,6,1,Hook,CSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],293.78,,583593523552,Yancey L. Smith,
000000000143,7,1,Load,engine parts,5108.85,135986048385,838628966082,Danielle Edwards,
000000000143,7,2,Unload,krazy glue,5779.58,,958439010363,Nancy E. Edwards-Velazquez,
000000000143,8,1,Unload,MSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4297.34,976919434831,889496022506,Mitchell N. Dawson,
000000000144,2,1,Hook,RSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],7241.12,945089723235,307500549696,Harriet P. Nelson,
000000000144,4,1,Hook,BSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4158.23,,9466274105,Danielle O. Smith,
000000000144,5,1,Load,yoyos,4520.02,,112949902542,Yancey Harrison,
000000000144,5,2,Drop,GSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],1476.36,,202906478000,Tammy Y. Thompson,
000000000144,6,1,Hook,uranium,287.17,649662038505,,Kevin A. Harrison,
000000000144,6,2,Unload,x-ray machine parts,6650.21,216720757704,697209865331,George Thompson,
000000000144,9,1,Hook,ISystem.Linq.Enumerable+EnumerablePartition`1[System.Char],7946.16,,791083075361,Roberta Yarbrough,
000000000144,9,2,Drop,BSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],960.01,98784379834,613113925169,Kevin Covington,Patricia W. Lewis
000000000144,11,1,Load,NSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4177.24,155447619488,322973534431,Eduardo Williams,Louise Dawson
000000000144,12,1,Drop,potatoes,6494.23,,,Patricia Lewis Covington,
000000000145,2,1,Load,OSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],9993,,992243365148,Charles H. Irvin-Edwards,
000000000145,3,1,Hook,orange juice,4749.59,492877151357,,Yancey G. Nelson,
000000000145,4,1,Unload,OSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],7051.17,8669090223,489741203224,Janice Harrison,
000000000145,5,1,Load,VSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],1563.67,826288034174,,Nancy O. Edwards-Kern,
000000000145,5,2,Unload,ISystem.Linq.Enumerable+EnumerablePartition`1[System.Char],1060.87,,201114191064,William C. Williams,
000000000145,6,1,Unload,hot dog buns,1653.5,573026367683,318917914269,Yancey W. Harrison,
000000000145,7,1,Hook,hot dog buns,2270.74,73531441378,721202340700,Alfred Q. Quasnoy,
000000000145,8,1,Unload,WSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],1391.29,,,Betty Thompson,
000000000146,2,1,Hook,CSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2685.52,439936103942,,Alfred Edwards Velazquez,
000000000146,3,1,Load,RSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2783.45,,164429336984,Janice Anderson,
000000000146,4,1,Drop,YSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4780.15,,,Isaiah O'Toole-Jackson,
000000000146,5,1,Hook,nylon stockings,9625.13,407415417968,,Betty Williams,
000000000146,6,1,Load,windows,1133.77,309537477871,21019482172,William Q. Nelson,Harriet Lewis
000000000146,7,1,Unload,OSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2387.86,581262151178,550060278451,Tammy S. Jackson,
000000000146,8,1,Hook,NSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],1521.02,,757515210139,Nancy Harrison,
000000000146,9,1,Unload,QSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],1083.31,,,Eduardo Thompson,
000000000147,2,1,Hook,apples,726.91,,,Eduardo D. O'Toole,
000000000147,3,1,Hook,MSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4448.89,272151697669,987860895938,Charles Covington,
000000000147,3,2,Unload,CSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3226.47,292149693390,590634291167,Kevin B. Quasnoy,
000000000147,4,1,Load,radium,7920.48,,,William Harrison-O'Toole,
000000000147,4,2,Drop,potatoes,5236.85,203921975779,,Harriet F. Kern,Harriet B. Covington
000000000147,5,1,Hook,RSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],7811.4,,,Eduardo Xing,
000000000147,5,2,Drop,quilts,1960.82,,98527596900,Eduardo Grimes,
000000000147,6,1,Hook,CSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2742.35,,411874181695,Mitchell Grimes,
000000000147,8,1,Hook,LSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],7706.11,507761841396,530729674018,Danielle Velazquez-Ramakrishnan,
000000000147,10,1,Unload,ESystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2461.58,,159176241960,Ulysses Grimes-Velazquez,
000000000147,11,1,Load,BSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],459.01,357221638293,846488569842,Louise V. Kern,
000000000147,12,1,Load,JSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],5554.87,39270373437,,Betty U. Quasnoy,
000000000147,12,2,Drop,VSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],510.52,,199941214177,Kevin Jackson,
000000000147,13,1,Drop,MSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8910.37,667337574337,,Oliver Smith-Quasnoy,
000000000148,2,1,Hook,GSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8707.88,,747503974216,Alfred Dawson French,
000000000148,3,1,Load,USystem.Linq.Enumerable+EnumerablePartition`1[System.Char],5885.95,881465791746,,Oliver Grimes,
000000000148,4,1,Load,PSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4034.01,409213267348,839160036616,Francis Smith,
000000000148,5,1,Load,turtle eggs,7319.92,869587747356,657575825617,Xaviera T. Smith,
000000000148,6,1,Load,KSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],9391.99,,322220142654,William Lewis,
000000000148,6,2,Unload,ISystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8814.08,369824413276,,Samuel O'Toole,
000000000148,7,1,Load,turtle eggs,2207.76,,,Oliver P. Yarbrough,
000000000148,7,2,Unload,XSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],9779.37,597542300854,,George P. Irvin,
000000000148,8,1,Hook,turtle eggs,3499.38,31082426620,388829266238,Samuel R. Kern,
000000000148,9,1,Load,ISystem.Linq.Enumerable+EnumerablePartition`1[System.Char],425.8,,70179518241,Samuel Xing-Grimes,
000000000148,10,1,Drop,JSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],5569.94,26012193738,533603628634,Quincy P. Ramakrishnan,
000000000149,2,1,Hook,GSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8199.95,786295917613,208690325190,Oliver O'Toole,
000000000149,3,1,Hook,lobsters,1638.51,,103424898535,Eduardo Mitchell,
000000000149,7,1,Load,LSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2169.79,110876334058,448687092519,Velma Nelson,
000000000149,8,1,Hook,ASystem.Linq.Enumerable+EnumerablePartition`1[System.Char],314.98,238487293818,,Xaviera G. Williams,
000000000149,10,1,Drop,nylon stockings,4383.81,,206450229298,William Thompson,
000000000150,2,1,Load,ESystem.Linq.Enumerable+EnumerablePartition`1[System.Char],7796.78,,325809842974,Harriet Perry,
000000000150,5,1,Hook,OSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],5685.05,,851396863811,Patricia Perry,
000000000150,5,2,Unload,WSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],7456.86,454467202985,440832380335,Eduardo Smith,
000000000150,6,1,Unload,OSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],7471.77,644113264272,235786425487,Tammy Jackson,
000000000151,2,1,Load,dogfood,8806.9,143752425980,906436583257,Oliver E. Xing,
000000000151,3,1,Unload,jogging pants,3449.27,758199660271,85092161352,Velma Grimes,
000000000151,4,1,Load,OSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4897.64,195447288335,917693929131,Quincy Harrison,
000000000151,5,1,Unload,ESystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2938.26,,198161903178,Charles Ramakrishnan,
000000000151,6,1,Hook,stovepipe hats,9897.41,337453308466,411546495270,Tammy Yarbrough,
000000000151,7,1,Drop,MSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],1906.07,,132526681075,Tammy Y. French,
000000000151,8,1,Load,VSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8693.71,,,Betty F. Irvin,
000000000151,9,1,Unload,MSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4458.87,,,Xaviera S. Xing Perry,
000000000151,10,1,Unload,USystem.Linq.Enumerable+EnumerablePartition`1[System.Char],9539.9,372771909905,420617025021,Isaiah Mitchell,
000000000151,11,1,Drop,OSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4822.95,729252332062,244305827598,Harriet B. Underwood,
000000000152,2,1,Load,BSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],7128.67,627468068378,777151977313,William Y. O'Toole Jackson,
000000000152,3,1,Unload,JSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],9932.31,391128970643,,Quincy Grimes,Nancy Anderson-Velazquez
000000000152,5,1,Load,VSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6726.87,413070577186,307183260020,Nancy French-O'Toole,Betty W. Grimes
000000000152,6,1,Unload,velvet,7291.63,621615114995,86123200546,Isaiah X. Nelson-O'Toole,
000000000152,7,1,Load,VSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],9829.97,306384735694,692245880527,Eduardo Benitez,
000000000152,8,1,Unload,krazy glue,5478.38,,,Nancy W. Underwood,
000000000152,9,1,Hook,MSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6776.93,227749985792,529027162036,Isaiah French,
000000000152,10,1,Unload,XSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],7213.93,379077222233,,Eduardo Mitchell,
000000000152,11,1,Drop,FSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],5812.56,886186584617,,Isaiah Thompson-Jackson,
000000000152,13,1,Drop,radium,5342.46,521686671457,179874604811,Velma Grimes,
000000000153,2,1,Load,XSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3101.8,996303208761,,Quincy Irvin,
000000000153,3,1,Drop,yoyos,4781.19,,827376973639,Eduardo Grimes,
000000000153,4,1,Drop,YSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8490.65,,611117813711,Louise Quasnoy,
000000000153,5,1,Unload,BSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3316.27,796438446637,128060102980,Eduardo M. French,
000000000153,6,1,Drop,XSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8397.68,658125926168,825263529621,Patricia Anderson,
000000000154,2,1,Hook,ASystem.Linq.Enumerable+EnumerablePartition`1[System.Char],7740.97,,,Danielle H. Williams,
000000000154,3,1,Load,NSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],1216.4,685642042765,560445209412,Quincy S. Kern,
000000000154,3,2,Drop,XSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3803.03,839943963354,163631501924,Mitchell Lewis,
000000000154,4,1,Drop,QSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3661.21,409452135328,227010859514,Quincy Nelson,
000000000154,5,1,Hook,JSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6970.48,437527308334,274050205798,Mitchell Harrison,
000000000154,5,2,Unload,HSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],7597.08,254507977550,,Danielle X. Grimes-Jackson,
000000000154,6,1,Load,BSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3969.49,,788432481290,Charles P. French,
000000000154,6,2,Drop,XSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6399.14,497177185005,889131912635,Samuel R. Nelson,
000000000154,7,1,Hook,QSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8506.14,106330687827,235517086667,Velma Harrison,
000000000154,7,2,Drop,YSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],5960.86,,,Francis Edwards,
000000000154,10,1,Load,KSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2492.24,,,Patricia Lewis,
000000000154,10,2,Drop,NSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],1762.79,,25326148434,Louise I. Xing,
000000000154,11,1,Unload,WSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],1697.4,,816746212591,Yancey H. Ramakrishnan,George R. O'Toole
000000000155,2,1,Load,PSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],5146.47,,439820958194,Danielle French,
000000000155,3,1,Unload,OSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],9506.62,228563724067,360768280729,Alfred Quasnoy,
000000000155,5,1,Unload,LSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3414.96,651044083379,730377171224,Tammy W. Jackson,
000000000155,9,1,Drop,ISystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4023.98,,838346062748,Betty H. Irvin,Eduardo Ramakrishnan
000000000156,2,1,Load,bricks,3724.54,27711323713,975586108346,Nancy E. O'Toole,
000000000156,4,1,Load,JSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],9549.57,535890647505,,Eduardo J. Underwood,
000000000156,6,1,Hook,nylon stockings,1307.26,783018833543,349763473642,Alfred Yarbrough,
000000000156,7,1,Load,yoyos,8420.54,,161936633746,Patricia Harrison,
000000000156,8,1,Hook,hot dog buns,4619.74,,72669842845,Tammy Lewis,
000000000156,10,1,Load,ice cream cones,679.23,,467832136060,Oliver Y. Lewis,
000000000156,11,1,Drop,potatoes,6540.76,818772521390,822142691882,Patricia G. Smith,
000000000157,2,1,Hook,QSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],9526.53,,912290818433,Kevin W. Xing,
000000000157,3,1,Load,GSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],9598.69,970205791395,,George P. Xing-Edwards,
000000000157,4,1,Hook,GSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6255.47,,464112584359,Patricia Thompson,
000000000157,4,2,Drop,flash-frozen french fries,1880.68,757930485881,,Kevin Velazquez,
000000000157,5,1,Hook,BSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6137.46,536158915910,730901706257,Harriet Perry,
000000000157,6,1,Drop,ISystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4414.83,,39666638583,Isaiah P. Jackson,
000000000158,2,1,Hook,YSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],9311.16,587931086828,662246401684,Nancy M. O'Toole,
000000000158,3,1,Hook,MSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],5938.63,710532053494,149770210306,Harriet Yarbrough,
000000000158,3,2,Unload,TSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],7634.8,299496257388,711177838953,Alfred Irvin-Thompson,
000000000158,4,1,Load,bricks,4586.7,719920980405,,Tammy R. Anderson Harrison,
000000000158,5,1,Unload,USystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6015.8,478131371757,,Yancey X. Covington,Xaviera Benitez-Grimes
000000000158,6,1,Unload,HSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],471.77,687807970682,,Oliver W. Harrison-Smith,Velma Williams
000000000158,9,1,Unload,FSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6165.8,55924213003,12274429046,Samuel M. Irvin-Jackson,
000000000158,10,1,Hook,GSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],7676.66,153104876377,345528607181,Patricia Harrison,
000000000158,11,1,Unload,Caesar salad mix,2757.28,390075204248,419775825297,Samuel Dawson,
000000000158,12,1,Unload,VSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3019.07,19534059143,555981194969,Francis E. Xing,
000000000159,2,1,Hook,DSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],137.26,,,Roberta P. French,Danielle N. Quasnoy-Ramakrishnan
000000000159,3,1,Unload,quilts,6428.29,305807652603,163229150610,Yancey P. Dawson Harrison,
000000000159,4,1,Unload,FSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3473.31,571315637917,718315767714,Samuel Yarbrough-French,
000000000159,5,1,Load,YSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],1875.19,850544404627,891780818167,Roberta Underwood,
000000000159,6,1,Drop,NSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],1687.16,,357036919231,Tammy Mitchell,
000000000160,2,1,Load,apples,3477.64,3424416937,,Danielle Irvin,
000000000160,4,1,Load,QSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4003.62,,958589562127,George O'Toole,
000000000160,5,1,Drop,QSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],7918.64,945441920918,706704889230,Tammy A. Yarbrough,
000000000161,2,1,Hook,orange juice,7452.08,541244940966,235198831360,Samuel Williams,
000000000161,3,1,Hook,OSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4654.63,932505563353,985625059043,Tammy R. Harrison,
000000000161,3,2,Drop,TSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],1281.81,762423536544,,Eduardo Yarbrough,Betty Underwood
000000000161,4,1,Unload,hot dog buns,2605.71,721591769201,,Quincy H. Ramakrishnan,
000000000161,5,1,Load,JSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6933.99,155387030952,,Ulysses G. Williams,
000000000161,5,2,Drop,krazy glue,4543.98,,,Mitchell W. Xing,
000000000161,6,1,Drop,turtle eggs,1737.18,,,Eduardo Smith,
000000000161,7,1,Drop,krazy glue,6642.3,586494894093,,Yancey Xing,
000000000161,9,1,Unload,yoyos,7886.95,,987791835551,Nancy T. Jackson,
000000000161,10,1,Unload,NSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8685.2,473533512890,741583841195,Mitchell H. Harrison,
000000000161,11,1,Load,x-ray machine parts,837.53,920102504466,783228810863,Betty Dawson,
000000000161,11,2,Drop,jogging pants,7743.22,386133825412,759379696676,Charles O'Toole,
000000000161,12,1,Hook,machinery,4977.13,506579320895,,Danielle S. Smith,
000000000161,12,2,Unload,XSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6070.87,,686847417837,George Underwood,Ulysses Irvin
000000000161,13,1,Drop,apples,8500.63,937299088895,80298354753,Ulysses Quasnoy,
000000000162,2,1,Hook,TSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8745.9,106934956510,,Francis Harrison,
000000000162,3,1,Drop,SSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6668.08,,,Betty W. Benitez,
000000000162,4,1,Drop,PSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2213.07,676233926646,12833534453,Alfred H. O'Toole-Covington,
000000000162,5,1,Hook,ASystem.Linq.Enumerable+EnumerablePartition`1[System.Char],316.13,,,Patricia Underwood,
